timestamp_ms,model_name,cpu_cores,gpu_mode,mem_cap_gb,batch_size,token_len,repeat_idx,warmup,latency_s,avg_power_w,peak_power_w,energy_j,energy_iters,energy_agg_iters,energy_window_j,cold_start_s,status,error
1771659891152,sentence-transformers/all-mpnet-base-v2,1,off,8,1,256,0,1,0.9186420000000908,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659892261,sentence-transformers/all-mpnet-base-v2,1,off,8,1,256,1,1,1.1087130690000322,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659893272,sentence-transformers/all-mpnet-base-v2,1,off,8,1,256,0,0,1.010968754999908,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659894682,sentence-transformers/all-mpnet-base-v2,1,off,8,1,256,1,0,1.409145652999996,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659897564,sentence-transformers/all-mpnet-base-v2,1,off,8,1,256,2,0,2.881349365999995,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659898656,sentence-transformers/all-mpnet-base-v2,1,off,8,1,256,3,0,1.091269489999945,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659899662,sentence-transformers/all-mpnet-base-v2,1,off,8,1,256,4,0,1.0064123549999522,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659901864,sentence-transformers/all-mpnet-base-v2,1,off,8,1,384,0,1,2.065804524999976,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659903768,sentence-transformers/all-mpnet-base-v2,1,off,8,1,384,1,1,1.903808884,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659905569,sentence-transformers/all-mpnet-base-v2,1,off,8,1,384,0,0,1.800523021999993,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659907372,sentence-transformers/all-mpnet-base-v2,1,off,8,1,384,1,0,1.8029486009999118,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659909250,sentence-transformers/all-mpnet-base-v2,1,off,8,1,384,2,0,1.87769055199999,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659911073,sentence-transformers/all-mpnet-base-v2,1,off,8,1,384,3,0,1.8230302179999853,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659912871,sentence-transformers/all-mpnet-base-v2,1,off,8,1,384,4,0,1.7972389179999482,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659914869,sentence-transformers/all-mpnet-base-v2,1,off,8,1,512,0,1,1.782067733999952,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659917760,sentence-transformers/all-mpnet-base-v2,1,off,8,1,512,1,1,2.8915272720000758,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659919761,sentence-transformers/all-mpnet-base-v2,1,off,8,1,512,0,0,2.000258948999999,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659921853,sentence-transformers/all-mpnet-base-v2,1,off,8,1,512,1,0,2.092107358000021,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659923650,sentence-transformers/all-mpnet-base-v2,1,off,8,1,512,2,0,1.7968323140000848,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659925463,sentence-transformers/all-mpnet-base-v2,1,off,8,1,512,3,0,1.8125276719999874,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659927451,sentence-transformers/all-mpnet-base-v2,1,off,8,1,512,4,0,1.9877340759999242,nan,nan,nan,nan,nan,nan,7.640,ok,
1771659953363,sentence-transformers/all-mpnet-base-v2,1,off,16,1,16,0,1,1.0050588340000104,nan,nan,nan,nan,nan,nan,7.643,ok,
