timestamp_ms,target_name,model_id,gpu_mode,cuda_available,gpu_name,cpu_cores,mem_cap_gb,context_len,prediction_length,repeat_idx,warmup,latency_ms,idle_power_w,avg_power_w,peak_power_w,energy_j,energy_iters,status,error
1770459907767,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,640,256,3,2,84.18314310001733,84.66199999999999,5.428941176470595,10.251000000000005,0.4509509757813751,34,ok,
1770459911984,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,640,256,4,2,83.3556356499912,84.97499999999995,5.737647058823576,10.313000000000045,0.4773706677165027,34,ok,
1770459916304,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,768,256,0,2,83.54784265000035,85.04223333333333,5.698140196078434,11.332766666666672,0.4728618233697205,34,ok,
1770459920523,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,768,256,1,2,83.81719704998432,84.94623333333331,6.0054186274509975,11.323766666666685,0.49869335965498757,34,ok,
1770459924740,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,768,256,2,2,85.42355600000064,85.18419999999996,5.667070588235325,10.703800000000044,0.4710722910224855,34,ok,
1770459928960,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,768,256,3,2,83.89915400000518,84.90200000000002,6.150588235294106,11.422999999999988,0.5111084710145123,34,ok,
1770459933278,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,768,256,4,2,88.0341154000007,84.98600000000002,5.905833333333316,11.123999999999981,0.5203921928371635,36,ok,
1770459937604,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,896,256,0,2,84.10148269999809,84.84590000000006,6.309444117647005,12.685099999999949,0.523644194241537,34,ok,
1770459941823,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,896,256,1,2,83.88116249998347,85.43540000000006,6.402364705882303,12.341599999999943,0.5316182470792941,34,ok,
1770459946042,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,896,256,2,2,84.46929699998691,85.29160000000003,6.581505882352913,12.46439999999997,0.5470048707847334,34,ok,
1770459950259,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,896,256,3,2,83.86978080000063,85.01833333333329,6.837823529411804,12.838666666666711,0.5676072835851926,34,ok,
1770459954479,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,896,256,4,2,84.09326189998865,84.80546666666666,7.112868627450986,12.95653333333334,0.5914144798822683,34,ok,
1770459958787,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1024,256,0,2,85.13731279999774,85.1705333333334,6.6945137254901415,13.231466666666606,0.5553294894453936,34,ok,
1770459963006,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1024,256,1,2,84.42532429999119,85.57739999999998,6.899952941176487,13.090600000000023,0.5736829784222597,34,ok,
1770459967274,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1024,256,2,2,86.18086525000308,85.35580000000002,7.067765714285703,13.010199999999983,0.6055770579199358,35,ok,
1770459971543,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1024,256,3,2,86.17831609999484,85.21596666666669,7.209685714285695,13.021033333333307,0.6175181236377674,35,ok,
1770459975812,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1024,256,4,2,86.99044259999482,85.5746,6.850759999999999,12.832399999999993,0.5865397983786493,35,ok,
1770459980121,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1152,256,0,2,83.81321735000711,85.19303333333333,7.350617647058825,14.272966666666662,0.6101583106102223,34,ok,
1770459984339,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1152,256,1,2,85.3183900499971,85.47299999999998,7.010352941176482,13.449000000000012,0.5818688386187605,34,ok,
1770459988610,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1152,256,2,2,87.40149459999884,85.03399999999996,7.471971428571463,13.54100000000004,0.6410484482743154,35,ok,
1770459992980,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1152,256,3,2,91.83579460000146,85.78559999999999,6.698848648648657,12.637400000000014,0.6072958066269916,37,ok,
1770459997198,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1152,256,4,2,84.93316165001943,85.61653333333334,7.350398039215683,13.709466666666657,0.6105675475051807,34,ok,
1770460001560,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1280,256,0,2,86.59175774998857,85.16179999999999,8.080777142857155,15.323200000000014,0.6913541829223876,35,ok,
1770460005831,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1280,256,1,2,86.63964055001543,85.48920000000001,8.128057142857132,14.68379999999999,0.6965641642840159,35,ok,
1770460010050,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1280,256,2,2,84.35001194998222,85.20066666666663,8.04750000000003,15.455333333333371,0.6681552376299577,34,ok,
1770460014297,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1280,256,3,2,83.97465069999726,85.39940000000006,8.17712941176466,15.303599999999946,0.6789851945375817,34,ok,
1770460018565,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1280,256,4,2,85.88674610000453,85.5882,8.25510857142857,15.276799999999994,0.7079806377825011,35,ok,
1770460022889,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1408,256,0,2,85.26113544999134,85.31326666666664,8.22402156862748,16.35873333333336,0.6818870444648137,34,ok,
1770460027112,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1408,256,1,2,84.81271524999556,86.15439999999997,8.309376470588264,15.76060000000004,0.6904989345566013,34,ok,
1770460031329,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1408,256,2,2,84.3758105500001,85.5473333333334,8.817999999999943,16.453666666666606,0.7326105175118662,34,ok,
1770460035547,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1408,256,3,2,83.20995585002038,85.64466666666671,9.1043333333333,16.722333333333296,0.756769843681638,34,ok,
1770460039766,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1408,256,4,2,84.90730519999943,85.65166666666667,9.013686274509798,16.287333333333322,0.7503029012642404,34,ok,
1770460044077,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1536,256,0,2,84.6492608500057,85.6130666666667,8.8487039215686,17.6389333333333,0.7341180241468608,34,ok,
1770460048298,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1536,256,1,2,84.86293195001053,86.24403333333333,8.993648039215687,16.785966666666667,0.7495052505483875,34,ok,
1770460052518,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1536,256,2,2,85.30881249998856,86.51140000000002,8.70455294117645,16.642599999999973,0.7230482607108585,34,ok,
1770460056787,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1536,256,3,2,86.50395209999715,86.05466666666663,8.897523809523838,16.704333333333366,0.7623063635366243,35,ok,
1770460061057,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1536,256,4,2,86.03870795000148,86.17120000000003,8.975148571428548,16.685799999999972,0.7686288859120836,35,ok,
1770460065368,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1664,256,0,2,84.10990879999645,85.8253333333333,9.16754901960787,18.430666666666696,0.7607639070742974,34,ok,
1770460069586,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1664,256,1,2,83.61525054999674,86.32683333333328,9.33087745098043,18.12116666666671,0.7749000103601053,34,ok,
1770460073805,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1664,256,2,2,84.93397419999837,86.10619999999999,9.56948235294119,18.19880000000002,0.7954309019659842,34,ok,
1770460078023,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1664,256,3,2,84.90682904998721,85.80466666666663,9.66211764705885,18.216333333333367,0.8025543618434444,34,ok,
1770460082242,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1664,256,4,2,84.60392169999977,85.99109999999993,10.164708823529471,18.579900000000066,0.8459885251073374,34,ok,
1770460086603,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1792,256,0,2,86.78419079999458,86.11969999999997,10.070674285714315,19.258300000000034,0.8617939417127458,35,ok,
1770460090823,GPU+CPU8+Mem16,autogluon/chronos-bolt-small,on,True,NVIDIA GeForce RTX 3080,8,16,1792,256,1,2,85.1629150000008,85.85366666666661,10.411411764705932,19.68533333333339,0.8648636912862981,34,ok,
